id;genero;nom_candidato
12714;feminino;Santos                 
12715;feminino;Correia                
12716;masculino  ;Almeida                
12717;masculino  ;Melo                   
12718;masculino  ;Araujo                 
12719;masculino  ;Cardoso                
12720;masculino  ;Silva                  
12721;masculino  ;Azevedo                
12722;feminino;Costa                  
12723;feminino;Lima                   
12724;masculino  ;Araujo                 
12725;feminino;Cunha                  
12726;feminino;Cunha                  
12727;masculino  ;Santos                 
12728;masculino  ;Cardoso                
12729;masculino  ;Azevedo                
12730;feminino;Cardoso                
12731;masculino  ;Almeida                
12732;feminino;Azevedo                
12733;feminino;Goncalves              
12734;masculino  ;Cunha                  
12735;masculino  ;Lima                   
12736;feminino;Silva                  
12737;masculino  ;Carvalho               
12738;masculino  ;Melo                   
12739;feminino;Cavalcanti             
12740;feminino;Rocha                  
12741;feminino;Castro                 
12742;masculino  ;Lima                   
12743;masculino  ;Pereira                
12744;feminino;Melo                   
12745;masculino  ;Ferreira               
12746;masculino  ;Correia                
12747;feminino;Sousa                  
12748;masculino  ;Cunha                  
12749;feminino;Barros                 
12750;feminino;Rodrigues              
12751;feminino;Cavalcanti             
12752;feminino;Barros                 
12753;feminino;Ferreira               
12754;feminino;Costa                  
12755;feminino;Pinto                  
12756;feminino;Dias                   
12757;masculino  ;Almeida                
12758;feminino;Castro                 
12759;masculino  ;Oliveira               
12760;masculino  ;Gomes                  
12761;masculino  ;Dias                   
12762;masculino  ;Castro                 
12763;masculino  ;Barros                 
12764;feminino;Rocha                  
12765;feminino;Oliveira               
12766;feminino;Goncalves              
12767;feminino;Costa                  
12768;feminino;Ferreira               
12769;masculino  ;Gomes                  
12770;feminino;Barbosa                
12771;feminino;Pinto                  
12772;feminino;Cavalcanti             
12773;masculino  ;Correia                
12774;masculino  ;Almeida                
12775;masculino  ;Cavalcanti             
12776;feminino;Pinto                  
12777;feminino;Ribeiro                
12778;masculino  ;Oliveira               
12779;feminino;Rocha                  
12780;feminino;Rodrigues              
12781;feminino;Gomes                  
12782;feminino;Barbosa                
12783;masculino  ;Cardoso                
12784;masculino  ;Cardoso                
12785;masculino  ;Barros                 
12786;masculino  ;Santos                 
12787;masculino  ;Pereira                
12788;feminino;Cunha                  
12789;masculino  ;Goncalves              
12790;masculino  ;Rocha                  
12791;feminino;Castro                 
12792;masculino  ;Gomes                  
12793;feminino;Rodrigues              
12794;masculino  ;Cunha                  
12795;masculino  ;Ferreira               
12796;masculino  ;Costa                  
12797;masculino  ;Alves                  
12798;feminino;Martins                
12799;masculino  ;Rodrigues              
12800;feminino;Martins                
12801;feminino;Rocha                  
12802;masculino  ;Martins                
12803;feminino;Barros                 
12804;masculino  ;Pereira                
12805;masculino  ;Araujo                 
12806;feminino;Pereira                
12807;feminino;Silva                  
12808;masculino  ;Almeida                
12809;feminino;Pereira                
12810;masculino  ;Goncalves              
12811;masculino  ;Carvalho               
12812;masculino  ;Martins                
12813;feminino;Ribeiro                
12814;masculino  ;Cardoso                
12815;feminino;Oliveira               
12816;feminino;Cunha                  
12817;feminino;Santos                 
12818;feminino;Pereira                
12819;feminino;Alves                  
12820;masculino  ;Gomes                  
12821;masculino  ;Cavalcanti             
12822;feminino;Oliveira               
12823;feminino;Costa                  
12824;masculino  ;Fernandes              
12825;masculino  ;Fernandes              
12826;feminino;Silva                  
12827;masculino  ;Martins                
12828;masculino  ;Sousa                  
12829;masculino  ;Cunha                  
12830;masculino  ;Souza                  
12831;masculino  ;Correia                
12832;masculino  ;Dias                   
12833;feminino;Martins                
12834;masculino  ;Barros                 
12835;masculino  ;Gomes                  
12836;feminino;Lima                   
12837;feminino;Rocha                  
12838;masculino  ;Barbosa                
12839;feminino;Costa                  
12840;masculino  ;Santos                 
12841;masculino  ;Barbosa                
12842;masculino  ;Rodrigues              
12843;masculino  ;Souza                  
12844;masculino  ;Ferreira               
12845;feminino;Dias                   
12846;masculino  ;Cunha                  
12847;masculino  ;Goncalves              
12848;masculino  ;Santos                 
12849;masculino  ;Cunha                  
12850;masculino  ;Silva                  
12851;feminino;Souza                  
12852;masculino  ;Cardoso                
12853;feminino;Sousa                  
12854;masculino  ;Dias                   
12855;masculino  ;Pinto                  
12856;feminino;Santos                 
12857;masculino  ;Goncalves              
12858;masculino  ;Souza                  
12859;masculino  ;Dias                   
12860;masculino  ;Goncalves              
12861;masculino  ;Alves                  
12862;feminino;Pereira                
12863;masculino  ;Correia                
12864;feminino;Dias                   
12865;masculino  ;Pinto                  
12866;feminino;Sousa                  
12867;masculino  ;Pereira                
12868;feminino;Dias                   
12869;feminino;Melo                   
12870;feminino;Melo                   
12871;masculino  ;Gomes                  
12872;masculino  ;Pinto                  
12873;feminino;Lima                   
12874;masculino  ;Ferreira               
12875;masculino  ;Pereira                
12876;masculino  ;Sousa                  
12877;feminino;Carvalho               
12878;feminino;Silva                  
12879;masculino  ;Cardoso                
12880;masculino  ;Oliveira               
12881;masculino  ;Costa                  
12882;feminino;Dias                   
12883;masculino  ;Barros                 
12884;masculino  ;Cavalcanti             
12885;masculino  ;Santos                 
12886;feminino;Santos                 
12887;masculino  ;Dias                   
12888;masculino  ;Pinto                  
12889;feminino;Santos                 
12890;feminino;Almeida                
12891;feminino;Pereira                
12892;masculino  ;Cavalcanti             
12893;feminino;Castro                 
12894;masculino  ;Castro                 
12895;masculino  ;Lima                   
12896;masculino  ;Lima                   
12897;masculino  ;Carvalho               
12898;feminino;Alves                  
12899;masculino  ;Araujo                 
12900;masculino  ;Pinto                  
12901;feminino;Goncalves              
12902;masculino  ;Araujo                 
12903;masculino  ;Cavalcanti             
12904;feminino;Lima                   
12905;masculino  ;Costa                  
12906;feminino;Pereira                
12907;masculino  ;Martins                
12908;masculino  ;Dias                   
12909;masculino  ;Azevedo                
12910;feminino;Alves                  
12911;masculino  ;Rodrigues              
12912;feminino;Ferreira               
12913;masculino  ;Cardoso                
12914;masculino  ;Carvalho               
12915;feminino;Barbosa                
12916;masculino  ;Melo                   
12917;masculino  ;Cavalcanti             
12918;feminino;Castro                 
12919;feminino;Pereira                
12920;masculino  ;Souza                  
12921;feminino;Almeida                
12922;masculino  ;Souza                  
12923;feminino;Carvalho               
12924;feminino;Lima                   
12925;masculino  ;Dias                   
12926;masculino  ;Goncalves              
12927;feminino;Santos                 
12928;masculino  ;Melo                   
12929;feminino;Araujo                 
12930;feminino;Ferreira               
12931;masculino  ;Correia                
12932;masculino  ;Pinto                  
12933;feminino;Dias                   
12934;masculino  ;Castro                 
12935;masculino  ;Cunha                  
12936;masculino  ;Santos                 
12937;feminino;Correia                
12938;feminino;Ferreira               
12939;masculino  ;Goncalves              
12940;feminino;Pereira                
12941;feminino;Rodrigues              
12942;masculino  ;Rodrigues              
12943;masculino  ;Correia                
12944;feminino;Goncalves              
12945;masculino  ;Oliveira               
12946;feminino;Rocha                  
12947;masculino  ;Pinto                  
12948;masculino  ;Pinto                  
12949;feminino;Cunha                  
12950;masculino  ;Barbosa                
12951;feminino;Melo                   
12952;masculino  ;Costa                  
12953;masculino  ;Ferreira               
12954;feminino;Araujo                 
12955;masculino  ;Cunha                  
12956;feminino;Dias                   
12957;feminino;Fernandes              
12958;masculino  ;Cardoso                
12959;masculino  ;Azevedo                
12960;feminino;Almeida                
12961;feminino;Ribeiro                
12962;feminino;Araujo                 
12963;masculino  ;Fernandes              
12964;masculino  ;Sousa                  
12965;feminino;Sousa                  
12966;feminino;Cunha                  
12967;feminino;Pinto                  
12968;feminino;Cunha                  
12969;masculino  ;Melo                   
12970;masculino  ;Gomes                  
12971;feminino;Goncalves              
12972;feminino;Lima                   
12973;masculino  ;Rocha                  
12974;masculino  ;Ferreira               
12975;masculino  ;Souza                  
12976;masculino  ;Souza                  
12977;feminino;Correia                
12978;feminino;Sousa                  
12979;masculino  ;Goncalves              
12980;masculino  ;Correia                
12981;masculino  ;Souza                  
12982;feminino;Cardoso                
12983;feminino;Sousa                  
12984;feminino;Martins                
12985;feminino;Santos                 
12986;masculino  ;Rodrigues              
12987;masculino  ;Fernandes              
12988;feminino;Carvalho               
12989;masculino  ;Barros                 
12990;masculino  ;Souza                  
12991;masculino  ;Santos                 
12992;feminino;Cardoso                
12993;feminino;Castro                 
12994;masculino  ;Ferreira               
12995;feminino;Silva                  
12996;feminino;Barbosa                
12997;masculino  ;Carvalho               
12998;masculino  ;Oliveira               
12999;feminino;Melo                   
13000;masculino  ;Barbosa                
13001;masculino  ;Pinto                  
13002;masculino  ;Carvalho               
13003;feminino;Martins                
13004;masculino  ;Sousa                  
13005;feminino;Ferreira               
13006;masculino  ;Pereira                
13007;masculino  ;Sousa                  
13008;masculino  ;Goncalves              
13009;masculino  ;Cardoso                
13010;masculino  ;Castro                 
13011;feminino;Pinto                  
13012;masculino  ;Rocha                  
13013;feminino;Pinto                  
13014;masculino  ;Souza                  
13015;feminino;Ribeiro                
13016;masculino  ;Souza                  
13017;masculino  ;Ferreira               
13018;feminino;Martins                
13019;masculino  ;Ferreira               
13020;masculino  ;Souza                  
13021;feminino;Melo                   
13022;feminino;Correia                
13023;feminino;Rodrigues              
13024;feminino;Martins                
13025;masculino  ;Silva                  
13026;feminino;Santos                 
13027;masculino  ;Cunha                  
13028;feminino;Ferreira               
13029;masculino  ;Almeida                
13030;masculino  ;Carvalho               
13031;masculino  ;Costa                  
13032;masculino  ;Barbosa                
13033;masculino  ;Sousa                  
13034;feminino;Sousa                  
13035;feminino;Ribeiro                
13036;feminino;Carvalho               
13037;feminino;Alves                  
13038;masculino  ;Silva                  
13039;masculino  ;Sousa                  
13040;masculino  ;Correia                
13041;feminino;Castro                 
13042;feminino;Costa                  
13043;feminino;Carvalho               
13044;masculino  ;Cardoso                
13045;masculino  ;Rodrigues              
13046;masculino  ;Lima                   
13047;feminino;Ribeiro                
13048;masculino  ;Gomes                  
13049;feminino;Lima                   
13050;masculino  ;Fernandes              
13051;feminino;Cunha                  
13052;feminino;Rocha                  
13053;feminino;Azevedo                
13054;masculino  ;Castro                 
13055;feminino;Souza                  
13056;masculino  ;Cunha                  
13057;feminino;Alves                  
13058;masculino  ;Dias                   
13059;masculino  ;Oliveira               
13060;feminino;Gomes                  
13061;feminino;Santos                 
13062;masculino  ;Fernandes              
13063;masculino  ;Almeida                
13064;feminino;Dias                   
13065;feminino;Souza                  
13066;masculino  ;Dias                   
13067;masculino  ;Almeida                
13068;feminino;Rodrigues              
13069;feminino;Fernandes              
13070;masculino  ;Alves                  
13071;feminino;Santos                 
13072;masculino  ;Rocha                  
13073;masculino  ;Santos                 
13074;masculino  ;Melo                   
13075;masculino  ;Alves                  
13076;feminino;Carvalho               
13077;masculino  ;Souza                  
13078;feminino;Santos                 
13079;masculino  ;Souza                  
13080;feminino;Correia                
13081;feminino;Pinto                  
13082;feminino;Oliveira               
13083;feminino;Fernandes              
13084;masculino  ;Cardoso                
13085;feminino;Carvalho               
13086;feminino;Silva                  
13087;feminino;Martins                
13088;masculino  ;Azevedo                
13089;masculino  ;Silva                  
13090;masculino  ;Castro                 
13091;masculino  ;Pinto                  
13092;masculino  ;Costa                  
13093;feminino;Goncalves              
13094;masculino  ;Costa                  
13095;masculino  ;Pinto                  
13096;feminino;Martins                
13097;feminino;Goncalves              
13098;feminino;Souza                  
13099;masculino  ;Dias                   
13100;masculino  ;Ribeiro                
13101;feminino;Gomes                  
13102;feminino;Souza                  
13103;feminino;Ferreira               
13104;masculino  ;Lima                   
13105;feminino;Dias                   
13106;feminino;Rodrigues              
13107;feminino;Melo                   
13108;masculino  ;Goncalves              
13109;feminino;Costa                  
13110;feminino;Almeida                
13111;masculino  ;Pinto                  
13112;masculino  ;Castro                 
13113;masculino  ;Cunha                  
13114;feminino;Ferreira               
13115;masculino  ;Oliveira               
13116;masculino  ;Araujo                 
13117;feminino;Rocha                  
13118;feminino;Ribeiro                
13119;masculino  ;Almeida                
13120;feminino;Martins                
13121;feminino;Cavalcanti             
13122;feminino;Pinto                  
13123;feminino;Araujo                 
13124;feminino;Gomes                  
13125;masculino  ;Souza                  
13126;feminino;Pereira                
13127;feminino;Almeida                
13128;masculino  ;Pereira                
13129;masculino  ;Souza                  
13130;feminino;Martins                
13131;feminino;Martins                
13132;feminino;Barros                 
13133;feminino;Martins                
13134;masculino  ;Pinto                  
13135;masculino  ;Rodrigues              
13136;masculino  ;Fernandes              
13137;feminino;Rocha                  
13138;masculino  ;Silva                  
13139;masculino  ;Goncalves              
13140;feminino;Carvalho               
13141;feminino;Santos                 
13142;masculino  ;Castro                 
13143;feminino;Costa                  
13144;masculino  ;Cunha                  
13145;feminino;Sousa                  
13146;masculino  ;Azevedo                
13147;masculino  ;Santos                 
13148;masculino  ;Alves                  
13149;feminino;Rocha                  
13150;masculino  ;Rodrigues              
13151;masculino  ;Barbosa                
13152;masculino  ;Santos                 
13153;feminino;Correia                
13154;feminino;Barros                 
13155;masculino  ;Pinto                  
13156;feminino;Melo                   
13157;masculino  ;Ferreira               
13158;feminino;Cunha                  
13159;feminino;Sousa                  
13160;feminino;Rocha                  
13161;feminino;Santos                 
13162;masculino  ;Martins                
13163;feminino;Carvalho               
13164;masculino  ;Santos                 
13165;masculino  ;Cardoso                
13166;feminino;Dias                   
13167;masculino  ;Rodrigues              
13168;feminino;Azevedo                
13169;masculino  ;Pinto                  
13170;masculino  ;Gomes                  
13171;feminino;Dias                   
13172;feminino;Cardoso                
13173;feminino;Pinto                  
13174;feminino;Pereira                
13175;masculino  ;Dias                   
13176;feminino;Pereira                
13177;masculino  ;Ribeiro                
13178;masculino  ;Pinto                  
13179;masculino  ;Pinto                  
13180;masculino  ;Almeida                
13181;feminino;Costa                  
13182;feminino;Santos                 
13183;masculino  ;Pinto                  
13184;feminino;Dias                   
13185;masculino  ;Silva                  
13186;masculino  ;Barros                 
13187;feminino;Silva                  
13188;feminino;Almeida                
13189;masculino  ;Correia                
13190;masculino  ;Souza                  
13191;masculino  ;Santos                 
13192;masculino  ;Ferreira               
13193;masculino  ;Cavalcanti             
13194;feminino;Ribeiro                
13195;masculino  ;Carvalho               
13196;feminino;Alves                  
13197;masculino  ;Ferreira               
13198;masculino  ;Rocha                  
13199;masculino  ;Fernandes              
13200;masculino  ;Pereira                
13201;masculino  ;Cavalcanti             
13202;feminino;Santos                 
13203;masculino  ;Barbosa                
13204;masculino  ;Costa                  
13205;masculino  ;Dias                   
13206;masculino  ;Barbosa                
13207;masculino  ;Pinto                  
13208;masculino  ;Cavalcanti             
13209;feminino;Rodrigues              
13210;feminino;Sousa                  
13211;feminino;Ribeiro                
13212;masculino  ;Barbosa                
13213;masculino  ;Fernandes              
13214;masculino  ;Lima                   
13215;masculino  ;Barros                 
13216;feminino;Santos                 
13217;feminino;Souza                  
13218;masculino  ;Pinto                  
13219;masculino  ;Ferreira               
13220;masculino  ;Cavalcanti             
13221;feminino;Almeida                
13222;feminino;Azevedo                
13223;feminino;Alves                  
13224;feminino;Cardoso                
13225;masculino  ;Barbosa                
13226;masculino  ;Martins                
13227;feminino;Cavalcanti             
13228;masculino  ;Rodrigues              
13229;masculino  ;Lima                   
13230;masculino  ;Silva                  
13231;masculino  ;Silva                  
13232;feminino;Costa                  
13233;masculino  ;Santos                 
13234;masculino  ;Pinto                  
13235;masculino  ;Souza                  
13236;feminino;Silva                  
13237;feminino;Sousa                  
13238;masculino  ;Lima                   
13239;feminino;Silva                  
13240;feminino;Goncalves              
13241;feminino;Barros                 
13242;masculino  ;Sousa                  
13243;feminino;Goncalves              
13244;masculino  ;Melo                   
13245;masculino  ;Ribeiro                
13246;feminino;Cardoso                
13247;masculino  ;Barros                 
13248;feminino;Santos                 
13249;masculino  ;Lima                   
13250;masculino  ;Sousa                  
13251;masculino  ;Lima                   
13252;feminino;Gomes                  
13253;feminino;Cavalcanti             
13254;feminino;Lima                   
13255;masculino  ;Barros                 
13256;masculino  ;Goncalves              
13257;masculino  ;Melo                   
13258;feminino;Goncalves              
13259;masculino  ;Fernandes              
13260;masculino  ;Pinto                  
13261;feminino;Gomes                  
13262;feminino;Alves                  
13263;feminino;Cavalcanti             
13264;masculino  ;Sousa                  
13265;masculino  ;Costa                  
13266;masculino  ;Azevedo                
13267;masculino  ;Ferreira               
13268;feminino;Martins                
13269;feminino;Lima                   
13270;feminino;Goncalves              
13271;masculino  ;Pinto                  
13272;feminino;Castro                 
13273;feminino;Alves                  
13274;feminino;Oliveira               
13275;masculino  ;Fernandes              
13276;feminino;Pereira                
13277;feminino;Ferreira               
13278;masculino  ;Correia                
13279;feminino;Sousa                  
13280;feminino;Martins                
13281;feminino;Barbosa                
13282;masculino  ;Almeida                
13283;feminino;Gomes                  
13284;feminino;Sousa                  
13285;masculino  ;Pinto                  
13286;feminino;Lima                   
13287;masculino  ;Lima                   
13288;masculino  ;Cavalcanti             
13289;masculino  ;Pereira                
13290;masculino  ;Almeida                
13291;feminino;Oliveira               
13292;feminino;Dias                   
13293;feminino;Alves                  
13294;masculino  ;Pinto                  
13295;feminino;Araujo                 
13296;masculino  ;Carvalho               
13297;masculino  ;Pereira                
13298;masculino  ;Barbosa                
13299;feminino;Rocha                  
13300;feminino;Araujo                 
13301;masculino  ;Santos                 
13302;masculino  ;Alves                  
13303;feminino;Oliveira               
13304;masculino  ;Silva                  
13305;masculino  ;Castro                 
13306;feminino;Correia                
13307;masculino  ;Martins                
13308;masculino  ;Araujo                 
13309;feminino;Barbosa                
13310;feminino;Araujo                 
13311;masculino  ;Martins                
13312;feminino;Rocha                  
13313;masculino  ;Pereira                
13314;feminino;Melo                   
13315;feminino;Melo                   
13316;feminino;Dias                   
13317;masculino  ;Sousa                  
13318;feminino;Sousa                  
13319;masculino  ;Rodrigues              
13320;masculino  ;Costa                  
13321;feminino;Lima                   
13322;masculino  ;Lima                   
13323;masculino  ;Castro                 
13324;masculino  ;Castro                 
13325;masculino  ;Lima                   
13326;masculino  ;Silva                  
13327;feminino;Cunha                  
13328;feminino;Carvalho               
13329;feminino;Fernandes              
13330;feminino;Azevedo                
13331;masculino  ;Sousa                  
13332;feminino;Silva                  
13333;masculino  ;Rocha                  
13334;feminino;Pereira                
13335;feminino;Araujo                 
13336;masculino  ;Cardoso                
13337;masculino  ;Azevedo                
13338;feminino;Barros                 
13339;feminino;Barbosa                
13340;feminino;Gomes                  
13341;masculino  ;Cardoso                
13342;feminino;Dias                   
13343;feminino;Dias                   
13344;masculino  ;Almeida                
13345;masculino  ;Fernandes              
13346;masculino  ;Correia                
13347;masculino  ;Alves                  
13348;feminino;Cardoso                
13349;masculino  ;Castro                 
13350;feminino;Dias                   
13351;masculino  ;Sousa                  
13352;feminino;Oliveira               
13353;masculino  ;Martins                
13354;feminino;Alves                  
13355;masculino  ;Goncalves              
13356;masculino  ;Ribeiro                
13357;masculino  ;Barros                 
13358;masculino  ;Sousa                  
13359;feminino;Souza                  
13360;masculino  ;Barbosa                
13361;masculino  ;Alves                  
13362;feminino;Azevedo                
13363;feminino;Rodrigues              
13364;feminino;Lima                   
13365;masculino  ;Rodrigues              
13366;feminino;Sousa                  
13367;masculino  ;Ribeiro                
13368;feminino;Pereira                
13369;feminino;Lima                   
13370;feminino;Araujo                 
13371;masculino  ;Cardoso                
13372;feminino;Barbosa                
13373;feminino;Rodrigues              
13374;masculino  ;Souza                  
13375;masculino  ;Goncalves              
13376;feminino;Goncalves              
13377;feminino;Lima                   
13378;feminino;Ferreira               
13379;feminino;Pinto                  
13380;feminino;Rodrigues              
13381;feminino;Barros                 
13382;masculino  ;Ribeiro                
13383;masculino  ;Barros                 
13384;masculino  ;Pereira                
13385;feminino;Lima                   
13386;masculino  ;Cunha                  
13387;feminino;Santos                 
13388;feminino;Pinto                  
13389;feminino;Pereira                
13390;feminino;Dias                   
13391;masculino  ;Oliveira               
13392;feminino;Gomes                  
13393;masculino  ;Costa                  
13394;masculino  ;Alves                  
13395;feminino;Costa                  
13396;feminino;Lima                   
13397;masculino  ;Barbosa                
13398;feminino;Carvalho               
13399;feminino;Costa                  
13400;feminino;Goncalves              
13401;masculino  ;Goncalves              
13402;feminino;Ribeiro                
13403;feminino;Sousa                  
13404;masculino  ;Silva                  
13405;masculino  ;Barros                 
13406;masculino  ;Cardoso                
13407;masculino  ;Gomes                  
13408;masculino  ;Cunha                  
13409;masculino  ;Araujo                 
13410;feminino;Gomes                  
13411;feminino;Alves                  
13412;masculino  ;Alves                  
13413;feminino;Goncalves              
13414;masculino  ;Barbosa                
13415;feminino;Carvalho               
13416;masculino  ;Correia                
13417;feminino;Rocha                  
13418;masculino  ;Melo                   
13419;feminino;Pinto                  
13420;feminino;Lima                   
13421;masculino  ;Silva                  
13422;masculino  ;Castro                 
13423;masculino  ;Silva                  
13424;masculino  ;Correia                
13425;feminino;Fernandes              
13426;masculino  ;Ferreira               
13427;masculino  ;Castro                 
13428;feminino;Barbosa                
13429;masculino  ;Rodrigues              
13430;masculino  ;Barros                 
13431;masculino  ;Correia                
13432;feminino;Ferreira               
13433;masculino  ;Fernandes              
13434;feminino;Ribeiro                
13435;feminino;Carvalho               
13436;feminino;Goncalves              
13437;masculino  ;Almeida                
13438;masculino  ;Barros                 
13439;feminino;Cavalcanti             
13440;masculino  ;Melo                   
13441;masculino  ;Lima                   
13442;feminino;Souza                  
13443;feminino;Rocha                  
13444;masculino  ;Cavalcanti             
13445;masculino  ;Alves                  
13446;feminino;Ribeiro                
13447;masculino  ;Alves                  
13448;feminino;Martins                
13449;feminino;Almeida                
13450;masculino  ;Barbosa                
13451;masculino  ;Ferreira               
13452;feminino;Cunha                  
13453;masculino  ;Souza                  
13454;feminino;Santos                 
13455;feminino;Pereira                
13456;masculino  ;Gomes                  
13457;masculino  ;Santos                 
13458;feminino;Almeida                
13459;feminino;Melo                   
13460;feminino;Souza                  
13461;masculino  ;Gomes                  
13462;masculino  ;Barros                 
13463;feminino;Cavalcanti             
13464;masculino  ;Azevedo                
13465;feminino;Melo                   
13466;masculino  ;Goncalves              
13467;masculino  ;Pinto                  
13468;feminino;Alves                  
13469;masculino  ;Santos                 
13470;masculino  ;Rodrigues              
13471;masculino  ;Correia                
13472;masculino  ;Araujo                 
13473;feminino;Pinto                  
13474;feminino;Cunha                  
13475;masculino  ;Cavalcanti             
13476;masculino  ;Castro                 
13477;feminino;Castro                 
13478;feminino;Cardoso                
13479;masculino  ;Ferreira               
13480;feminino;Fernandes              
13481;masculino  ;Santos                 
13482;feminino;Araujo                 
13483;masculino  ;Azevedo                
13484;feminino;Barbosa                
13485;feminino;Sousa                  
13486;masculino  ;Castro                 
13487;feminino;Pinto                  
13488;masculino  ;Almeida                
13489;feminino;Sousa                  
13490;masculino  ;Carvalho               
13491;feminino;Dias                   
13492;feminino;Goncalves              
13493;feminino;Barbosa                
13494;feminino;Santos                 
13495;masculino  ;Goncalves              
13496;masculino  ;Barros                 
13497;feminino;Pereira                
13498;masculino  ;Fernandes              
13499;feminino;Gomes                  
13500;feminino;Cavalcanti             
13501;masculino  ;Souza                  
13502;feminino;Sousa                  
13503;feminino;Azevedo                
13504;feminino;Ferreira               
13505;feminino;Lima                   
13506;feminino;Dias                   
13507;masculino  ;Santos                 
13508;feminino;Oliveira               
13509;masculino  ;Almeida                
13510;feminino;Carvalho               
13511;masculino  ;Ribeiro                
13512;feminino;Fernandes              
13513;feminino;Cardoso                
13514;masculino  ;Pinto                  
13515;feminino;Azevedo                
13516;feminino;Barbosa                
13517;feminino;Cavalcanti             
13518;feminino;Goncalves              
13519;feminino;Cardoso                
13520;masculino  ;Barros                 
13521;masculino  ;Rodrigues              
13522;feminino;Rocha                  
13523;feminino;Pereira                
13524;feminino;Correia                
13525;feminino;Pereira                
13526;feminino;Carvalho               
13527;masculino  ;Goncalves              
13528;masculino  ;Lima                   
13529;masculino  ;Araujo                 
13530;feminino;Cunha                  
13531;masculino  ;Oliveira               
13532;feminino;Cunha                  
13533;masculino  ;Dias                   
13534;feminino;Alves                  
13535;masculino  ;Martins                
13536;feminino;Silva                  
13537;feminino;Sousa                  
13538;feminino;Cavalcanti             
13539;feminino;Goncalves              
13540;feminino;Ferreira               
13541;masculino  ;Correia                
13542;masculino  ;Gomes                  
13543;masculino  ;Azevedo                
13544;masculino  ;Barros                 
13545;feminino;Melo                   
13546;masculino  ;Cunha                  
13547;feminino;Goncalves              
13548;masculino  ;Cardoso                
13549;masculino  ;Lima                   
13550;feminino;Barbosa                
13551;feminino;Silva                  
13552;feminino;Oliveira               
13553;feminino;Martins                
13554;feminino;Goncalves              
13555;feminino;Araujo                 
13556;feminino;Cunha                  
13557;masculino  ;Ribeiro                
13558;masculino  ;Pinto                  
13559;feminino;Rodrigues              
13560;masculino  ;Castro                 
13561;feminino;Fernandes              
13562;feminino;Barros                 
13563;feminino;Santos                 
13564;feminino;Cavalcanti             
13565;masculino  ;Melo                   
13566;masculino  ;Martins                
13567;feminino;Barbosa                
13568;feminino;Dias                   
13569;masculino  ;Rocha                  
13570;masculino  ;Gomes                  
13571;masculino  ;Silva                  
13572;feminino;Rodrigues              
13573;feminino;Cavalcanti             
13574;masculino  ;Goncalves              
13575;masculino  ;Ribeiro                
13576;masculino  ;Fernandes              
13577;feminino;Ribeiro                
13578;feminino;Barros                 
13579;masculino  ;Souza                  
13580;feminino;Ferreira               
13581;feminino;Melo                   
13582;masculino  ;Carvalho               
13583;masculino  ;Rodrigues              
13584;feminino;Souza                  
13585;feminino;Martins                
13586;masculino  ;Barros                 
13587;feminino;Almeida                
13588;masculino  ;Barbosa                
13589;feminino;Cunha                  
13590;masculino  ;Carvalho               
13591;feminino;Ferreira               
13592;masculino  ;Pinto                  
13593;feminino;Castro                 
13594;masculino  ;Araujo                 
13595;masculino  ;Castro                 
13596;feminino;Ribeiro                
13597;feminino;Rocha                  
13598;masculino  ;Azevedo                
13599;masculino  ;Azevedo                
13600;masculino  ;Oliveira               
13601;feminino;Oliveira               
13602;masculino  ;Almeida                
13603;masculino  ;Pinto                  
13604;feminino;Martins                
13605;feminino;Costa                  
13606;feminino;Castro                 
13607;feminino;Cavalcanti             
13608;masculino  ;Cardoso                
13609;masculino  ;Goncalves              
13610;masculino  ;Pereira                
13611;masculino  ;Carvalho               
13612;masculino  ;Gomes                  
13613;feminino;Melo                   
13614;feminino;Correia                
13615;masculino  ;Costa                  
13616;masculino  ;Castro                 
13617;masculino  ;Pinto                  
13618;masculino  ;Oliveira               
13619;masculino  ;Dias                   
13620;feminino;Martins                
13621;masculino  ;Ribeiro                
13622;feminino;Cavalcanti             
13623;masculino  ;Alves                  
13624;feminino;Costa                  
13625;masculino  ;Barbosa                
13626;masculino  ;Barros                 
13627;masculino  ;Rocha                  
13628;feminino;Azevedo                
13629;masculino  ;Melo                   
13630;feminino;Sousa                  
13631;masculino  ;Rodrigues              
13632;masculino  ;Araujo                 
13633;feminino;Gomes                  
13634;feminino;Ribeiro                
13635;feminino;Pereira                
13636;masculino  ;Lima                   
13637;feminino;Rodrigues              
13638;masculino  ;Araujo                 
13639;feminino;Souza                  
13640;feminino;Souza                  
13641;masculino  ;Azevedo                
13642;feminino;Costa                  
13643;feminino;Ferreira               
13644;feminino;Melo                   
13645;feminino;Rocha                  
13646;masculino  ;Sousa                  
13647;masculino  ;Almeida                
13648;feminino;Alves                  
13649;masculino  ;Ribeiro                
13650;masculino  ;Dias                   
13651;feminino;Cunha                  
13652;feminino;Ferreira               
13653;masculino  ;Correia                
13654;feminino;Santos                 
13655;masculino  ;Azevedo                
13656;feminino;Santos                 
13657;masculino  ;Barbosa                
13658;feminino;Silva                  
13659;masculino  ;Carvalho               
13660;masculino  ;Souza                  
13661;masculino  ;Martins                
13662;masculino  ;Ferreira               
13663;masculino  ;Almeida                
13664;masculino  ;Goncalves              
13665;masculino  ;Araujo                 
13666;feminino;Ferreira               
13667;feminino;Azevedo                
13668;feminino;Barbosa                
